# Z = 79, A = 197 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
Q1-U3	171607		1.17557e+14
Q1-V2	193149		5.37393e+13
Q1-V3	195200		8.66966e+13
Q1-W2	211930		4.02223e+13
Q1-W3	213540		6.60584e+13
Q1-X2	226789		3.10291e+13
Q1-X3	228076		5.16532e+13
Q1-Y2	238748		2.4505e+13
Q1-Y3	239792		4.12386e+13
Q1-Z2	248514		1.97246e+13
Q1-Z3	249373		3.34934e+13
Q1-[2	256592		1.61318e+13
Q1-[3	257307		2.75991e+13
Q1-\2	263350		1.33741e+13
Q1-\3	263952		2.30264e+13
Q1-]2	269060		-nan
Q1-]3	269572		1.94205e+13
Q1-^2	273929		-nan
Q1-^3	274367		-nan
Q1-_2	278113		8.13394e+12
Q1-_3	278492		-nan
Q1-`2	281736		-nan
Q1-`3	282065		1.22876e+13
Q2-Q1	27995.6		1.25366e+14
Q2-R1	103930		5.36527e+12
Q2-R4	83494.3		5.67852e+14
Q2-S1	156508		1.61213e+12
Q2-S4	142144		3.9858e+14
Q2-T1	164976		1.3072e+14
Q2-T4	168539		2.62941e+14
Q2-U1	196933		9.52503e+13
Q2-U4	199602		1.97594e+14
Q2-V1	221145		7.15047e+13
Q2-V4	223196		1.51608e+14
Q2-W1	239925		5.50944e+13
Q2-W4	241536		1.18732e+14
Q2-X1	254785		4.34031e+13
Q2-X4	256072		9.46926e+13
Q2-Y1	266743		3.48383e+13
Q2-Y4	267788		7.67253e+13
Q2-Z1	276509		2.84103e+13
Q2-Z4	277369		6.30304e+13
Q2-[1	284587		2.34854e+13
Q2-[4	285303		5.24105e+13
Q2-\1	291345		1.96447e+13
Q2-\4	291948		4.40492e+13
Q2-]1	297056		-nan
Q2-]4	297567		3.73765e+13
Q2-^1	301925		-nan
Q2-^4	302363		-nan
Q2-_1	306109		1.21792e+13
Q2-_4	306487		-nan
Q2-_5	306598		-nan
Q2-`1	309732		-nan
Q2-`4	310061		2.39579e+13
Q2-`5	310157		-nan
Q3-Q1	24880.8		1.85944e+14
Q3-R1	100815		8.06326e+11
Q3-R4	80379.4		1.2269e+14
Q3-R5	82246.4		6.74617e+14
Q3-S1	153393		1.28346e+10
Q3-S4	139030		8.29094e+13
Q3-S5	140334		4.72337e+14
Q3-T1	161861		2.77174e+14
Q3-T4	165424		5.36982e+13
Q3-T5	166458		3.09383e+14
Q3-U1	193818		2.01176e+14
Q3-U4	196487		3.99251e+13
Q3-U5	197263		2.32885e+14
Q3-V1	218030		1.50863e+14
Q3-V4	220081		3.0447e+13
Q3-V5	220678		1.78814e+14
Q3-W1	236810		1.16268e+14
Q3-W4	238421		2.3756e+13
Q3-W5	238890		1.40069e+14
Q3-X1	251670		9.16347e+13
Q3-X4	252957		1.88959e+13
Q3-X5	253332		1.11724e+14
Q3-Y1	263629		7.35726e+13
Q3-Y4	264673		1.5278e+13
Q3-Y5	264978		9.05398e+13
Q3-Z1	273394		6.00037e+13
Q3-Z4	274254		1.25286e+13
Q3-Z5	274505		7.43952e+13
Q3-[1	281473		4.96005e+13
Q3-[4	282188		1.04017e+13
Q3-[5	282397		6.18757e+13
Q3-\1	288230		4.14846e+13
Q3-\4	288833		8.73073e+12
Q3-\5	289009		5.20178e+13
Q3-]1	293941		-nan
Q3-]4	294452		7.39973e+12
Q3-]5	294602		4.41494e+13
Q3-^1	298810		-nan
Q3-^4	299248		-nan
Q3-^5	299376		3.77926e+13
Q3-_1	302994		2.57072e+13
Q3-_4	303372		-nan
Q3-_5	303483		-nan
Q3-`1	306617		-nan
Q3-`4	306946		4.73082e+12
Q3-`5	307042		-nan
Q4-Q2	2425.93		1.79513e+11
Q4-Q3	5540.81		2.1148e+11
Q4-Q6	2773.12		1.47407e+11
Q4-R2	87553.2		1.93198e+14
Q4-R3	89623.2		1.40882e+13
Q4-R6	87778.4		7.89218e+14
Q4-S2	145716		1.22815e+14
Q4-S3	147160		9.15011e+12
Q4-S6	145878		5.80688e+14
Q4-T2	167402		1.62975e+14
Q4-T3	170965		9.21979e+12
Q4-T6	171999		3.86308e+14
Q4-U2	199358		1.16554e+14
Q4-U3	202028		6.63747e+12
Q4-U6	202804		2.91878e+14
Q4-V2	223571		8.63463e+13
Q4-V3	225622		4.9284e+12
Q4-V6	226219		2.24508e+14
Q4-W2	242351		6.58858e+13
Q4-W3	243961		3.76057e+12
Q4-W6	244430		1.76018e+14
Q4-X2	257211		5.15174e+13
Q4-X3	258498		2.93877e+12
Q4-X6	258873		1.4044e+14
Q4-Y2	269169		4.11056e+13
Q4-Y3	270214		2.34367e+12
Q4-Y6	270519		1.13803e+14
Q4-Z2	278935		3.3359e+13
Q4-Z3	279795		1.90149e+12
Q4-Z6	280046		9.34845e+13
Q4-[2	287013		2.74658e+13
Q4-[3	287729		1.56549e+12
Q4-[6	287938		7.77239e+13
Q4-\2	293771		2.28971e+13
Q4-\3	294373		1.30522e+12
Q4-\6	294550		6.53145e+13
Q4-]2	299482		-nan
Q4-]3	299993		1.10024e+12
Q4-]6	300143		5.54123e+13
Q4-^2	304350		-nan
Q4-^3	304789		-nan
Q4-^6	304917		4.74153e+13
Q4-_2	308535		1.40918e+13
Q4-_3	308913		-nan
Q4-_6	309024		-nan
Q4-`2	312158		-nan
Q4-`3	312487		6.95428e+11
Q4-`6	312583		-nan
Q4-`7	312630		-nan
Q5-Q3	2738.4		2.35826e+11
Q5-Q7	1442.8		2.2335e+10
Q5-R3	86820.8		1.65967e+14
Q5-R6	84976		6.03908e+13
Q5-R7	85959.7		8.66482e+14
Q5-S3	144358		1.05872e+14
Q5-S6	143076		4.26807e+13
Q5-S7	143764		6.2659e+14
Q5-T3	168163		9.87664e+13
Q5-T6	169196		2.7896e+13
Q5-T7	169698		4.13371e+14
Q5-U3	199226		7.07456e+13
Q5-U6	200001		2.08125e+13
Q5-U7	200378		3.11308e+14
Q5-V3	222820		5.24799e+13
Q5-V6	223416		1.58942e+13
Q5-V7	223706		2.38832e+14
Q5-W3	241159		4.01001e+13
Q5-W6	241628		1.24075e+13
Q5-W7	241856		1.86852e+14
Q5-X3	255695		3.13928e+13
Q5-X6	256071		9.86904e+12
Q5-X7	256253		1.48845e+14
Q5-Y3	267412		2.50721e+13
Q5-Y6	267716		7.97734e+12
Q5-Y7	267865		1.20471e+14
Q5-Z3	276992		2.0362e+13
Q5-Z6	277243		6.53923e+12
Q5-Z7	277366		9.88759e+13
Q5-[3	284927		1.67743e+13
Q5-[6	285136		5.42686e+12
Q5-[7	285238		8.21527e+13
Q5-\3	291571		1.39904e+13
Q5-\6	291747		4.55318e+12
Q5-\7	291833		6.9002e+13
Q5-]2	296679		-nan
Q5-]3	297191		1.17952e+13
Q5-]6	297341		3.85756e+12
Q5-]7	297413		5.85181e+13
Q5-^2	301548		-nan
Q5-^3	301986		-nan
Q5-^6	302114		3.2969e+12
Q5-^7	302177		5.00577e+13
Q5-_3	306111		-nan
Q5-_6	306222		-nan
Q5-_7	306276		4.31546e+13
Q5-`2	309356		-nan
Q5-`3	309684		7.45525e+12
Q5-`6	309780		-nan
Q5-`7	309827		-nan
Q6-Q5	29.2892		12275.1
Q6-Q8	1611.09		2.57666e+10
Q6-R4	83147.1		1.64117e+14
Q6-R5	85014.1		6.1813e+12
Q6-R8	86099.6		1.17744e+15
Q6-S4	141797		9.43529e+13
Q6-S5	143102		3.58898e+12
Q6-S8	143885		8.0554e+14
Q6-T4	168192		5.46784e+13
Q6-T5	169225		2.03029e+12
Q6-T8	169727		5.12536e+14
Q6-U4	199255		3.79566e+13
Q6-U5	200031		1.41406e+12
Q6-U8	200407		3.74677e+14
Q6-V4	222849		2.7502e+13
Q6-V5	223446		1.02386e+12
Q6-V8	223736		2.81324e+14
Q6-W4	241188		2.06343e+13
Q6-W5	241657		7.66061e+11
Q6-W8	241885		2.1656e+14
Q6-X4	255725		1.59256e+13
Q6-X5	256100		5.89588e+11
Q6-X8	256282		1.70336e+14
Q6-Y4	267441		1.25775e+13
Q6-Y5	267746		4.64629e+11
Q6-Y8	267894		1.36466e+14
Q6-Z4	277022		1.0124e+13
Q6-Z5	277273		3.73436e+11
Q6-Z8	277395		1.11072e+14
Q6-[4	284956		8.28037e+12
Q6-[5	285165		3.05136e+11
Q6-[8	285267		9.16492e+13
Q6-\4	291600		6.86548e+12
Q6-\5	291777		2.52846e+11
Q6-\8	291862		7.65327e+13
Q6-]4	297220		5.75992e+12
Q6-]5	297370		2.12057e+11
Q6-]8	297443		6.45868e+13
Q6-^4	302015		-nan
Q6-^5	302144		1.79722e+11
Q6-^8	302206		5.50182e+13
Q6-_4	306140		-nan
Q6-_5	306251		-nan
Q6-_8	306305		4.72609e+13
Q6-`4	309713		3.6021e+12
Q6-`5	309810		-nan
Q6-`8	309857		-nan
Q7-Q8	139.001		606939
Q7-Q9	1009.46		6.58287e+09
Q7-R5	83542		1.39407e+14
Q7-R8	84627.5		4.44503e+13
Q7-R9	85209.6		1.22477e+15
Q7-S5	141629		8.04924e+13
Q7-S8	142413		2.96549e+13
Q7-S9	142821		8.30665e+14
Q7-T5	167753		4.57689e+13
Q7-T8	168255		1.86392e+13
Q7-T9	168552		5.26154e+14
Q7-U5	198559		3.16956e+13
Q7-U8	198935		1.34994e+13
Q7-U9	199158		3.84003e+14
Q7-V5	221974		2.2947e+13
Q7-V8	222264		1.00877e+13
Q7-V9	222435		2.87902e+14
Q7-W5	240185		1.72182e+13
Q7-W8	240413		7.74399e+12
Q7-W9	240548		2.21353e+14
Q7-X5	254628		1.32921e+13
Q7-X8	254810		6.07824e+12
Q7-X9	254919		1.73947e+14
Q7-Y5	266274		1.04991e+13
Q7-Y8	266422		4.86067e+12
Q7-Y9	266510		1.39268e+14
Q7-Z5	275801		8.45099e+12
Q7-Z8	275923		3.94963e+12
Q7-Z9	275995		1.13299e+14
Q7-[5	283693		6.91137e+12
Q7-[8	283795		3.25415e+12
Q7-[9	283855		9.34543e+13
Q7-\5	290304		5.72956e+12
Q7-\8	290390		2.71387e+12
Q7-\9	290441		7.80194e+13
Q7-]5	295898		4.80611e+12
Q7-]8	295971		2.28765e+12
Q7-]9	296014		6.58275e+13
Q7-^4	300543		-nan
Q7-^5	300672		4.07331e+12
Q7-^8	300734		1.9468e+12
Q7-^9	300771		5.60651e+13
Q7-_4	304668		-nan
Q7-_5	304779		-nan
Q7-_8	304833		1.67087e+12
Q7-_9	304865		4.81524e+13
Q7-`5	308338		-nan
Q7-`8	308385		-nan
Q7-`9	308412		4.16692e+13
Q8-R6	83394.2		8.02582e+13
Q8-R7	84377.9		1.93217e+12
Q8-R10	85186.1		1.64473e+15
Q8-S6	141494		4.18332e+13
Q8-S7	142182		1.00929e+12
Q8-S10	142780		9.88607e+14
Q8-T6	167614		2.19529e+13
Q8-T7	168116		5.25552e+11
Q8-T10	168413		5.79127e+14
Q8-U6	198420		1.45637e+13
Q8-U7	198796		3.49966e+11
Q8-U10	199019		3.99882e+14
Q8-V6	221835		1.02129e+13
Q8-V7	222125		2.45005e+11
Q8-V10	222296		2.88146e+14
Q8-W6	240046		7.47819e+12
Q8-W7	240274		1.78689e+11
Q8-W10	240409		2.15069e+14
Q8-X6	254489		5.6647e+12
Q8-X7	254671		1.34868e+11
Q8-X10	254780		1.65175e+14
Q8-Y6	266135		4.40838e+12
Q8-Y7	266283		1.0469e+11
Q8-Y10	266371		1.29859e+14
Q8-Z6	275662		3.50668e+12
Q8-Z7	275784		8.31436e+10
Q8-Z10	275856		1.04101e+14
Q8-[6	283554		2.84048e+12
Q8-[7	283656		6.72873e+10
Q8-[10	283716		8.48374e+13
Q8-\6	290165		2.33632e+12
Q8-\7	290251		5.53192e+10
Q8-\10	290302		7.01195e+13
Q8-]6	295759		1.94697e+12
Q8-]7	295832		4.60921e+10
Q8-]10	295875		5.86668e+13
Q8-^6	300533		1.64104e+12
Q8-^7	300595		3.88491e+10
Q8-^10	300632		4.96119e+13
Q8-_6	304640		-nan
Q8-_7	304694		3.30749e+10
Q8-_10	304726		4.23521e+13
Q8-`6	308199		-nan
Q8-`7	308246		-nan
Q8-`10	308273		3.64591e+13
Q9-R7	83507.4		7.33301e+13
Q9-R10	84315.7		3.74006e+13
Q9-R11	84700.4		1.67787e+15
Q9-S7	141312		3.82311e+13
Q9-S10	141910		2.20774e+13
Q9-S11	142179		1.0038e+15
Q9-T7	167245		2.00345e+13
Q9-T10	167543		1.2806e+13
Q9-T11	167739		5.86559e+14
Q9-U7	197926		1.3255e+13
Q9-U10	198149		8.77599e+12
Q9-U11	198297		4.04662e+14
Q9-V7	221254		9.28737e+12
Q9-V10	221426		6.30121e+12
Q9-V11	221540		2.91324e+14
Q9-W7	239404		6.80078e+12
Q9-W10	239539		4.69304e+12
Q9-W11	239629		2.17277e+14
Q9-X7	253801		5.15225e+12
Q9-X10	253909		3.59775e+12
Q9-X11	253981		1.66782e+14
Q9-Y7	265412		4.00956e+12
Q9-Y10	265500		2.82373e+12
Q9-Y11	265559		1.31075e+14
Q9-Z7	274913		3.18896e+12
Q9-Z10	274986		2.26012e+12
Q9-Z11	275034		1.0505e+14
Q9-[7	282785		2.58252e+12
Q9-[10	282846		1.83933e+12
Q9-[11	282886		8.5595e+13
Q9-\7	289381		2.12356e+12
Q9-\10	289432		1.51839e+12
Q9-\11	289465		7.07356e+13
Q9-]7	294961		1.76917e+12
Q9-]10	295004		1.26905e+12
Q9-]11	295033		5.91749e+13
Q9-^7	299725		1.49077e+12
Q9-^10	299762		1.0722e+12
Q9-^11	299786		5.00354e+13
Q9-_6	303769		-nan
Q9-_7	303823		1.26876e+12
Q9-_10	303855		9.14578e+11
Q9-_11	303877		4.27076e+13
Q9-`6	307328		-nan
Q9-`7	307375		-nan
Q9-`10	307403		7.86779e+11
Q9-`11	307421		3.67591e+13
R1-S2	39360.3		3.07752e+14
R1-S3	40804.2		3.06309e+14
R1-T2	61045.7		9.12567e+13
R1-T3	64609.2		1.279e+14
R1-U2	93002.5		5.99211e+13
R1-U3	95672.2		8.94336e+13
R1-V2	117215		4.21812e+13
R1-V3	119266		6.55122e+13
R1-W2	135995		3.11515e+13
R1-W3	137605		4.9556e+13
R1-X2	150855		2.38306e+13
R1-X3	152142		3.85448e+13
R1-Y2	162813		1.87092e+13
R1-Y3	163858		3.06615e+13
R1-Z2	172579		1.49906e+13
R1-Z3	173439		2.48366e+13
R1-[2	180657		1.22148e+13
R1-[3	181373		2.04229e+13
R1-\2	187415		1.00961e+13
R1-\3	188018		1.70096e+13
R1-]2	193126		-nan
R1-]3	193637		1.43248e+13
R1-^2	197994		-nan
R1-^3	198433		-nan
R1-_2	202179		6.1025e+12
R1-_3	202557		-nan
R1-`2	205802		-nan
R1-`3	206131		9.03336e+12
R2-R1	18802.8		6.53469e+13
R2-S1	71380.4		2.49382e+12
R2-S4	57017.2		2.80486e+14
R2-T1	79848.5		1.00079e+14
R2-T4	83412		1.72853e+14
R2-U1	111805		7.31884e+13
R2-U4	114475		1.33738e+14
R2-V1	136017		5.49938e+13
R2-V4	138069		1.038e+14
R2-W1	154798		4.22496e+13
R2-W4	156408		8.16723e+13
R2-X1	169658		3.31786e+13
R2-X4	170945		6.53009e+13
R2-Y1	181616		2.65658e+13
R2-Y4	182661		5.29961e+13
R2-Z1	191382		2.16244e+13
R2-Z4	192242		4.35837e+13
R2-[1	199460		1.78505e+13
R2-[4	200176		3.62664e+13
R2-\1	206218		1.49141e+13
R2-\4	206820		3.04948e+13
R2-]1	211929		-nan
R2-]4	212440		2.58832e+13
R2-^1	216797		-nan
R2-^4	217235		-nan
R2-_1	220982		9.22246e+12
R2-_4	221360		-nan
R2-_5	221471		-nan
R2-`1	224605		-nan
R2-`4	224933		1.65972e+13
R2-`5	225030		-nan
R3-R1	16732.8		9.70893e+13
R3-S1	69310.4		2.29977e+11
R3-S4	54947.2		6.10591e+13
R3-S5	56251.5		3.34175e+14
R3-T1	77778.5		2.11926e+14
R3-T4	81342		3.60775e+13
R3-T5	82375.4		2.03731e+14
R3-U1	109735		1.54675e+14
R3-U4	112405		2.75543e+13
R3-U5	113181		1.57672e+14
R3-V1	133947		1.15779e+14
R3-V4	135999		2.11705e+13
R3-V5	136596		1.22584e+14
R3-W1	152728		8.89077e+13
R3-W4	154338		1.65676e+13
R3-W5	154807		9.64962e+13
R3-X1	167588		6.98635e+13
R3-X4	168875		1.3203e+13
R3-X5	169250		7.71532e+13
R3-Y1	179546		5.59638e+13
R3-Y4	180591		1.06876e+13
R3-Y5	180896		6.26181e+13
R3-Z1	189312		4.55566e+13
R3-Z4	190172		8.76958e+12
R3-Z5	190423		5.15066e+13
R3-[1	197390		3.75977e+13
R3-[4	198106		7.2826e+12
R3-[5	198315		4.28715e+13
R3-\1	204148		3.14019e+13
R3-\4	204750		6.11285e+12
R3-\5	204926		3.60608e+13
R3-]1	209859		-nan
R3-]4	210370		5.18052e+12
R3-]5	210520		3.06179e+13
R3-^1	214727		-nan
R3-^4	215165		-nan
R3-^5	215294		2.62165e+13
R3-_1	218912		1.9397e+13
R3-_4	219290		-nan
R3-_5	219401		-nan
R3-`1	222535		-nan
R3-`4	222863		3.31068e+12
R3-`5	222960		-nan
R4-R2	1632.98		9.60171e+10
R4-R3	3702.99		1.10794e+11
R4-R6	1858.19		7.99088e+10
R4-S2	59796.1		1.14313e+14
R4-S3	61240		8.44166e+12
R4-S6	59957.8		3.71351e+14
R4-T2	81481.5		1.35225e+14
R4-T3	85045		7.8194e+12
R4-T6	86078.4		2.41373e+14
R4-U2	113438		9.67342e+13
R4-U3	116108		5.62706e+12
R4-U6	116884		1.90353e+14
R4-V2	137650		7.14499e+13
R4-V3	139702		4.18326e+12
R4-V6	140299		1.49178e+14
R4-W2	156431		5.42293e+13
R4-W3	158041		3.17937e+12
R4-W6	158510		1.18039e+14
R4-X2	171291		4.22022e+13
R4-X3	172578		2.47222e+12
R4-X6	172953		9.47029e+13
R4-Y2	183249		3.35499e+13
R4-Y3	184294		1.96353e+12
R4-Y6	184599		7.70277e+13
R4-Z2	193015		2.71503e+13
R4-Z3	193875		1.58824e+12
R4-Z6	194126		6.34425e+13
R4-[2	201093		2.23035e+13
R4-[3	201809		1.30467e+12
R4-[6	202018		5.28479e+13
R4-\2	207851		1.85589e+13
R4-\3	208453		1.0859e+12
R4-\6	208629		4.44735e+13
R4-]2	213562		-nan
R4-]3	214073		9.14104e+11
R4-]6	214223		3.77716e+13
R4-^2	218430		-nan
R4-^3	218868		-nan
R4-^6	218997		3.23474e+13
R4-_2	222615		1.13749e+13
R4-_3	222993		-nan
R4-_6	223104		-nan
R4-`2	226238		-nan
R4-`3	226566		5.76033e+11
R4-`6	226663		-nan
R4-`7	226710		-nan
R5-R3	1835.98		1.24399e+11
R5-R7	974.896		1.24104e+10
R5-S3	59373		9.85397e+13
R5-S6	58090.7		2.8758e+13
R5-S7	58779.4		4.10409e+14
R5-T3	83177.9		8.30255e+13
R5-T6	84211.4		1.79279e+13
R5-T7	84712.8		2.61811e+14
R5-U3	114241		5.98211e+13
R5-U6	115017		1.39295e+13
R5-U7	115393		2.05036e+14
R5-V3	137835		4.42378e+13
R5-V6	138432		1.0785e+13
R5-V7	138722		1.6018e+14
R5-W3	156174		3.36285e+13
R5-W6	156643		8.48009e+12
R5-W7	156871		1.26402e+14
R5-X3	170711		2.62115e+13
R5-X6	171086		6.77752e+12
R5-X7	171268		1.01189e+14
R5-Y3	182427		2.08615e+13
R5-Y6	182732		5.49577e+12
R5-Y7	182880		8.21694e+13
R5-Z3	192008		1.68942e+13
R5-Z6	192259		4.51419e+12
R5-Z7	192381		6.75992e+13
R5-[3	199942		1.38841e+13
R5-[6	200151		3.75118e+12
R5-[7	200253		5.62641e+13
R5-\3	206586		1.15558e+13
R5-\6	206762		3.14996e+12
R5-\7	206848		4.73197e+13
R5-]2	211695		-nan
R5-]3	212206		9.72509e+12
R5-]6	212356		2.67029e+12
R5-]7	212429		4.01705e+13
R5-^2	216563		-nan
R5-^3	217001		-nan
R5-^6	217130		2.28316e+12
R5-^7	217192		3.43895e+13
R5-_3	221126		-nan
R5-_6	221237		-nan
R5-_7	221291		2.96653e+13
R5-`2	224371		-nan
R5-`3	224699		6.12145e+12
R5-`6	224796		-nan
R5-`7	224843		-nan
R6-R5	8.82658		606.425
R6-R8	1094.29		1.53789e+10
R6-S4	56792		1.03294e+14
R6-S5	58096.3		3.93234e+12
R6-S8	58879.9		5.39739e+14
R6-T4	83186.8		5.25468e+13
R6-T5	84220.2		1.98683e+12
R6-T8	84721.6		3.34406e+14
R6-U4	114250		3.62596e+13
R6-U5	115025		1.36626e+12
R6-U8	115402		2.55353e+14
R6-V4	137844		2.6072e+13
R6-V5	138440		9.85576e+11
R6-V8	138730		1.95425e+14
R6-W4	156183		1.939e+13
R6-W5	156652		7.3162e+11
R6-W8	156880		1.51902e+14
R6-X4	170719		1.48553e+13
R6-X5	171095		5.58557e+11
R6-X8	171277		1.20187e+14
R6-Y4	182436		1.16656e+13
R6-Y5	182740		4.37409e+11
R6-Y8	182889		9.66726e+13
R6-Z4	192016		9.34837e+12
R6-Z5	192267		3.4995e+11
R6-Z8	192390		7.89042e+13
R6-[4	199951		7.61876e+12
R6-[5	200160		2.84984e+11
R6-[8	200262		6.5239e+13
R6-\4	206595		6.29833e+12
R6-\5	206771		2.35537e+11
R6-\8	206857		5.45614e+13
R6-]4	212215		5.27099e+12
R6-]5	212365		1.97126e+11
R6-]8	212437		4.60985e+13
R6-^4	217010		-nan
R6-^5	217139		1.66773e+11
R6-^8	217201		3.93046e+13
R6-_4	221135		-nan
R6-_5	221246		-nan
R6-_8	221300		3.37875e+13
R6-`4	224708		3.27804e+12
R6-`5	224805		-nan
R6-`8	224851		-nan
R7-R8	110.572		582737
R7-R9	692.667		4.05024e+09
R7-S5	57112.6		8.82713e+13
R7-S8	57896.2		2.05511e+13
R7-S9	58303.9		5.63585e+14
R7-T5	83236.5		4.43007e+13
R7-T8	83737.9		1.24047e+13
R7-T9	84035.1		3.45882e+14
R7-U5	114042		3.05903e+13
R7-U8	114418		9.383e+12
R7-U9	114642		2.63146e+14
R7-V5	137457		2.19462e+13
R7-V8	137747		7.11668e+12
R7-V9	137919		2.01095e+14
R7-W5	155668		1.63152e+13
R7-W8	155896		5.50972e+12
R7-W9	156032		1.56061e+14
R7-X5	170111		1.25037e+13
R7-X8	170293		4.3495e+12
R7-X9	170402		1.23314e+14
R7-Y5	181757		9.82103e+12
R7-Y8	181905		3.49146e+12
R7-Y9	181993		9.90967e+13
R7-Z5	191284		7.86979e+12
R7-Z8	191406		2.84402e+12
R7-Z9	191478		8.0834e+13
R7-[5	199176		6.41214e+12
R7-[8	199278		2.347e+12
R7-[9	199338		6.68077e+13
R7-\5	205788		5.299e+12
R7-\8	205873		1.95949e+12
R7-\9	205924		5.58573e+13
R7-]5	211381		4.43301e+12
R7-]8	211454		1.65308e+12
R7-]9	211497		4.7183e+13
R7-^4	216026		-nan
R7-^5	216155		3.74842e+12
R7-^8	216217		1.40764e+12
R7-^9	216254		4.0222e+13
R7-_4	220151		-nan
R7-_5	220262		-nan
R7-_8	220316		1.20872e+12
R7-_9	220348		3.45703e+13
R7-`5	223821		-nan
R7-`8	223868		-nan
R7-`9	223896		2.99333e+13
R8-R10	697.657		3.37022e+09
R8-S6	57005.3		5.66666e+13
R8-S7	57694		1.37461e+12
R8-S10	58291.9		7.34557e+14
R8-T6	83125.9		2.57684e+13
R8-T7	83627.3		6.26687e+11
R8-T10	83924.5		4.18591e+14
R8-U6	113931		1.68148e+13
R8-U7	114308		4.06621e+11
R8-U10	114531		3.02141e+14
R8-V6	137346		1.16212e+13
R8-V7	137636		2.82216e+11
R8-V10	137808		2.21987e+14
R8-W6	155558		8.39416e+12
R8-W7	155786		2.03261e+11
R8-W10	155921		1.6736e+14
R8-X6	170000		6.29014e+12
R8-X7	170183		1.51581e+11
R8-X10	170291		1.29329e+14
R8-Y6	181646		4.85497e+12
R8-Y7	181794		1.16585e+11
R8-Y10	181882		1.02101e+14
R8-Z6	191173		3.83736e+12
R8-Z7	191295		9.19802e+10
R8-Z10	191368		8.20896e+13
R8-[6	199066		3.09254e+12
R8-[7	199167		7.40808e+10
R8-[10	199228		6.70422e+13
R8-\6	205677		2.53303e+12
R8-\7	205763		6.06808e+10
R8-\10	205814		5.55006e+13
R8-]6	211270		2.10353e+12
R8-]7	211343		5.04101e+10
R8-]10	211386		4.64931e+13
R8-^6	216044		1.76773e+12
R8-^7	216107		4.2383e+10
R8-^10	216144		3.93556e+13
R8-_6	220151		-nan
R8-_7	220205		3.60059e+10
R8-_10	220237		3.3623e+13
R8-`6	223710		-nan
R8-`7	223757		-nan
R8-`10	223785		2.89634e+13
R9-R10	115.561		345632
R9-R11	500.256		1.27179e+09
R9-S7	57111.9		5.19696e+13
R9-S10	57709.8		1.68157e+13
R9-S11	57979.3		7.51072e+14
R9-T7	83045.2		2.36327e+13
R9-T10	83342.4		9.40573e+12
R9-T11	83539.3		4.25813e+14
R9-U7	113726		1.54169e+13
R9-U10	113949		6.74007e+12
R9-U11	114097		3.06734e+14
R9-V7	137054		1.06275e+13
R9-V10	137226		4.9173e+12
R9-V11	137340		2.25181e+14
R9-W7	155204		7.67427e+12
R9-W10	155339		3.69707e+12
R9-W11	155428		1.69606e+14
R9-X7	169601		5.7528e+12
R9-X10	169709		2.85191e+12
R9-X11	169781		1.30965e+14
R9-Y7	181212		4.44068e+12
R9-Y10	181300		2.24733e+12
R9-Y11	181359		1.03339e+14
R9-Z7	190713		3.50905e+12
R9-Z10	190786		1.80344e+12
R9-Z11	190834		8.30588e+13
R9-[7	198585		2.82667e+12
R9-[10	198646		1.47026e+12
R9-[11	198686		6.78194e+13
R9-\7	205181		2.31404e+12
R9-\10	205231		1.21527e+12
R9-\11	205265		5.61351e+13
R9-]7	210761		1.92068e+12
R9-]10	210804		1.0167e+12
R9-]11	210833		4.70183e+13
R9-^7	215525		1.61331e+12
R9-^10	215562		8.59682e+11
R9-^11	215586		3.97949e+13
R9-_6	219569		-nan
R9-_7	219623		1.36934e+12
R9-_10	219655		7.33797e+11
R9-_11	219676		3.39934e+13
R9-`6	223128		-nan
R9-`7	223175		-nan
R9-`10	223203		6.31627e+11
R9-`11	223221		2.92775e+13
R10-R12	506.469		9.49198e+08
R10-S8	57087.9		2.96214e+13
R10-S9	57495.7		4.92129e+11
R10-T8	82929.7		1.20658e+13
R10-T9	83226.9		2.00523e+11
R10-T12	83423.7		4.78235e+14
R10-U8	113610		7.31597e+12
R10-U9	113833		1.20888e+11
R10-U12	113981		3.14431e+14
R10-V8	136938		4.80078e+12
R10-V9	137110		7.96726e+10
R10-V12	137224		2.16335e+14
R10-W8	155088		3.33928e+12
R10-W9	155223		5.51895e+10
R10-W12	155313		1.55429e+14
R10-X8	169485		2.43197e+12
R10-X9	169593		3.99764e+10
R10-X12	169665		1.15784e+14
R10-Y8	181097		1.83576e+12
R10-Y9	181185		3.00761e+10
R10-Y12	181243		8.88209e+13
R10-Z8	190598		1.42534e+12
R10-Z9	190670		2.33234e+10
R10-Z12	190718		6.97945e+13
R10-[8	198470		1.1321e+12
R10-[9	198530		1.85257e+10
R10-[12	198570		5.59502e+13
R10-\8	205065		9.16186e+11
R10-\9	205116		1.50018e+10
R10-\12	205150		4.56138e+13
R10-]8	210645		7.53215e+11
R10-]9	210689		1.23433e+10
R10-]12	210717		3.77257e+13
R10-^8	215409		6.27612e+11
R10-^9	215446		1.02932e+10
R10-^12	215471		3.15919e+13
R10-_8	219508		5.29068e+11
R10-_9	219540		8.68343e+09
R10-_12	219561		2.67437e+13
R10-`8	223059		-nan
R10-`9	223087		7.39963e+09
R10-`12	223106		2.28566e+13
R11-R12	121.773		201715
